,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean AtomicWeight,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mean GSvolume_pa,Ion NumberofNeutrons,Ion Specific Heat,Ion Density,Ion AtomicRadius,Ion Firstlonization,Ion Melting Point,Adsorption energy(ev)
17,15.142857142857142,65.28571428571429,32.40431611428571,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,35,0.388,7.13,1.5,9.3942,692.88,1.015365728
18,15.142857142857142,65.28571428571429,32.40431611428571,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,20,0.757,0.862,2.8,4.3407,336.5,-4.279829728
19,15.142857142857142,65.28571428571429,32.40431611428571,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,12,1.228,0.971,2.2,5.1391,371.15,-3.49526924
20,15.142857142857142,65.28571428571429,32.40431611428571,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,14,0.897,2.7,1.8,5.9858,933.4,3.473451874
21,15.142857142857142,65.28571428571429,32.40431611428571,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,20,0.647,1.54,2.2,6.1132,1112.15,-5.440871128
22,15.142857142857142,65.28571428571429,32.40431611428571,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,12,1.023,1.74,1.7,7.6462,923.15,-3.421779538
23,15.142857142857142,65.28571428571429,32.40431611428571,107.71428571428571,2.795714285714286,1.353469387755102,29.721190476199997,10,0.824,0.0017,0.57,17.4228,53.63,-8.81777966
24,20.285714285714285,65.57142857142857,45.65274468571429,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,4,3.582,0.534,2.1,5.3917,453.85,-5.704848985
25,20.285714285714285,65.57142857142857,45.65274468571429,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,35,0.388,7.13,1.5,9.3942,692.88,0.635692636
26,20.285714285714285,65.57142857142857,45.65274468571429,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,20,0.757,0.862,2.8,4.3407,336.5,-3.757852566
27,20.285714285714285,65.57142857142857,45.65274468571429,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,12,1.228,0.971,2.2,5.1391,371.15,-3.568199095
28,20.285714285714285,65.57142857142857,45.65274468571429,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,14,0.897,2.7,1.8,5.9858,933.4,2.687744372
29,20.285714285714285,65.57142857142857,45.65274468571429,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,20,0.647,1.54,2.2,6.1132,1112.15,-5.57150012
30,20.285714285714285,65.57142857142857,45.65274468571429,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,12,1.023,1.74,1.7,7.6462,923.15,-2.414699298
31,20.285714285714285,65.57142857142857,45.65274468571429,112.57142857142857,2.795714285714286,1.353469387755102,34.75428571428571,10,0.824,0.0017,0.57,17.4228,53.63,-8.249667964
32,25.428571428571427,65.85714285714286,59.206359514285715,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,4,3.582,0.534,2.1,5.3917,453.85,-5.009409295
33,25.428571428571427,65.85714285714286,59.206359514285715,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,35,0.388,7.13,1.5,9.3942,692.88,-0.791493568
34,25.428571428571427,65.85714285714286,59.206359514285715,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,20,0.757,0.862,2.8,4.3407,336.5,-4.085265312
35,25.428571428571427,65.85714285714286,59.206359514285715,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,12,1.228,0.971,2.2,5.1391,371.15,-3.565520716
36,25.428571428571427,65.85714285714286,59.206359514285715,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,14,0.897,2.7,1.8,5.9858,933.4,1.699125694
37,25.428571428571427,65.85714285714286,59.206359514285715,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,20,0.647,1.54,2.2,6.1132,1112.15,-5.540833414
38,25.428571428571427,65.85714285714286,59.206359514285715,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,12,1.023,1.74,1.7,7.6462,923.15,-3.383696489
39,25.428571428571427,65.85714285714286,59.206359514285715,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,10,0.824,0.0017,0.57,17.4228,53.63,-7.281970438
40,13.142857142857142,64.85714285714286,29.79794468571428,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,4,3.582,0.534,2.1,5.3917,453.85,-5.823138684
41,13.142857142857142,64.85714285714286,29.79794468571428,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,35,0.388,7.13,1.5,9.3942,692.88,3.960145741
42,13.142857142857142,64.85714285714286,29.79794468571428,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,20,0.757,0.862,2.8,4.3407,336.5,-6.456937371
43,13.142857142857142,64.85714285714286,29.79794468571428,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,12,1.228,0.971,2.2,5.1391,371.15,-5.465505127
44,13.142857142857142,64.85714285714286,29.79794468571428,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,14,0.897,2.7,1.8,5.9858,933.4,4.019632806
45,13.142857142857142,64.85714285714286,29.79794468571428,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,20,0.647,1.54,2.2,6.1132,1112.15,-3.93656148
46,13.142857142857142,64.85714285714286,29.79794468571428,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,12,1.023,1.74,1.7,7.6462,923.15,-1.165239062
47,13.142857142857142,64.85714285714286,29.79794468571428,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,10,0.824,0.0017,0.57,17.4228,53.63,-12.05045103
48,15.428571428571429,65.14285714285714,34.38330733714285,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,4,3.582,0.534,2.1,5.3917,453.85,-4.837620745
49,15.428571428571429,65.14285714285714,34.38330733714285,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,35,0.388,7.13,1.5,9.3942,692.88,2.712325345
50,15.428571428571429,65.14285714285714,34.38330733714285,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,20,0.757,0.862,2.8,4.3407,336.5,-4.7944616
51,15.428571428571429,65.14285714285714,34.38330733714285,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,12,1.228,0.971,2.2,5.1391,371.15,-3.706057036
52,15.428571428571429,65.14285714285714,34.38330733714285,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,14,0.897,2.7,1.8,5.9858,933.4,3.564649558
53,15.428571428571429,65.14285714285714,34.38330733714285,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,20,0.647,1.54,2.2,6.1132,1112.15,-2.902772482
54,15.428571428571429,65.14285714285714,34.38330733714285,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,12,1.023,1.74,1.7,7.6462,923.15,0.979513292
55,15.428571428571429,65.14285714285714,34.38330733714285,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,10,0.824,0.0017,0.57,17.4228,53.63,-10.73726054
56,17.714285714285715,65.42857142857143,38.98574468571428,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,4,3.582,0.534,2.1,5.3917,453.85,-4.835109209
57,17.714285714285715,65.42857142857143,38.98574468571428,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,35,0.388,7.13,1.5,9.3942,692.88,1.993860755
58,17.714285714285715,65.42857142857143,38.98574468571428,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,20,0.757,0.862,2.8,4.3407,336.5,-4.0592526
59,17.714285714285715,65.42857142857143,38.98574468571428,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,12,1.228,0.971,2.2,5.1391,371.15,-3.130610528
60,17.714285714285715,65.42857142857143,38.98574468571428,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,14,0.897,2.7,1.8,5.9858,933.4,1.743814447
61,17.714285714285715,65.42857142857143,38.98574468571428,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,20,0.647,1.54,2.2,6.1132,1112.15,-5.048862204
62,17.714285714285715,65.42857142857143,38.98574468571428,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,12,1.023,1.74,1.7,7.6462,923.15,0.819711006
63,17.714285714285715,65.42857142857143,38.98574468571428,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,10,0.824,0.0017,0.57,17.4228,53.63,-7.969858795
64,22.857142857142858,65.71428571428571,52.23417325714286,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,4,3.582,0.534,2.1,5.3917,453.85,-4.946536375
65,22.857142857142858,65.71428571428571,52.23417325714286,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,35,0.388,7.13,1.5,9.3942,692.88,1.486081694
66,22.857142857142858,65.71428571428571,52.23417325714286,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,20,0.757,0.862,2.8,4.3407,336.5,-3.832383375
67,22.857142857142858,65.71428571428571,52.23417325714286,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,12,1.228,0.971,2.2,5.1391,371.15,-3.136727376
68,22.857142857142858,65.71428571428571,52.23417325714286,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,14,0.897,2.7,1.8,5.9858,933.4,1.686716454
69,22.857142857142858,65.71428571428571,52.23417325714286,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,20,0.647,1.54,2.2,6.1132,1112.15,-4.83766668
70,22.857142857142858,65.71428571428571,52.23417325714286,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,12,1.023,1.74,1.7,7.6462,923.15,-2.535528963
71,22.857142857142858,65.71428571428571,52.23417325714286,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,10,0.824,0.0017,0.57,17.4228,53.63,-7.371474181
72,28.0,66.0,65.78778808571428,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,4,3.582,0.534,2.1,5.3917,453.85,-5.45288103
73,28.0,66.0,65.78778808571428,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,35,0.388,7.13,1.5,9.3942,692.88,1.685016226
74,28.0,66.0,65.78778808571428,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,20,0.757,0.862,2.8,4.3407,336.5,-3.932141448
75,28.0,66.0,65.78778808571428,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,12,1.228,0.971,2.2,5.1391,371.15,-3.026246548
76,28.0,66.0,65.78778808571428,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,14,0.897,2.7,1.8,5.9858,933.4,0.728120344
77,28.0,66.0,65.78778808571428,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,20,0.647,1.54,2.2,6.1132,1112.15,-4.830825656
78,28.0,66.0,65.78778808571428,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,12,1.023,1.74,1.7,7.6462,923.15,-0.377144758
79,28.0,66.0,65.78778808571428,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,10,0.824,0.0017,0.57,17.4228,53.63,-6.990481547
80,17.714285714285715,65.0,42.439373257142854,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,4,3.582,0.534,2.1,5.3917,453.85,-6.554787557
81,17.714285714285715,65.0,42.439373257142854,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,35,0.388,7.13,1.5,9.3942,692.88,1.915913626
82,17.714285714285715,65.0,42.439373257142854,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,20,0.757,0.862,2.8,4.3407,336.5,-6.311196207
83,17.714285714285715,65.0,42.439373257142854,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,12,1.228,0.971,2.2,5.1391,371.15,-4.949128579
84,17.714285714285715,65.0,42.439373257142854,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,14,0.897,2.7,1.8,5.9858,933.4,5.509316862
85,17.714285714285715,65.0,42.439373257142854,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,20,0.647,1.54,2.2,6.1132,1112.15,-4.518664855
86,17.714285714285715,65.0,42.439373257142854,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,12,1.023,1.74,1.7,7.6462,923.15,-1.565420384
87,17.714285714285715,65.0,42.439373257142854,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,10,0.824,0.0017,0.57,17.4228,53.63,-10.28486764
88,20.0,65.28571428571429,47.02473590857143,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,4,3.582,0.534,2.1,5.3917,453.85,-5.3735389
89,20.0,65.28571428571429,47.02473590857143,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,35,0.388,7.13,1.5,9.3942,692.88,3.55720975
90,20.0,65.28571428571429,47.02473590857143,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,20,0.757,0.862,2.8,4.3407,336.5,-4.80816415
91,20.0,65.28571428571429,47.02473590857143,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,12,1.228,0.971,2.2,5.1391,371.15,-3.86949971
92,20.0,65.28571428571429,47.02473590857143,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,14,0.897,2.7,1.8,5.9858,933.4,5.47817885
93,20.0,65.28571428571429,47.02473590857143,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,20,0.647,1.54,2.2,6.1132,1112.15,-4.94571979
94,20.0,65.28571428571429,47.02473590857143,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,12,1.023,1.74,1.7,7.6462,923.15,1.23410665
95,20.0,65.28571428571429,47.02473590857143,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,10,0.824,0.0017,0.57,17.4228,53.63,-9.54072205
96,22.285714285714285,65.57142857142857,51.62717325714285,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,4,3.582,0.534,2.1,5.3917,453.85,-4.206627874
97,22.285714285714285,65.57142857142857,51.62717325714285,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,35,0.388,7.13,1.5,9.3942,692.88,3.358963631
98,22.285714285714285,65.57142857142857,51.62717325714285,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,20,0.757,0.862,2.8,4.3407,336.5,-3.582942889
99,22.285714285714285,65.57142857142857,51.62717325714285,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,12,1.228,0.971,2.2,5.1391,371.15,-1.539424059
100,22.285714285714285,65.57142857142857,51.62717325714285,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,14,0.897,2.7,1.8,5.9858,933.4,4.511224494
101,22.285714285714285,65.57142857142857,51.62717325714285,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,20,0.647,1.54,2.2,6.1132,1112.15,-5.108576069
102,22.285714285714285,65.57142857142857,51.62717325714285,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,12,1.023,1.74,1.7,7.6462,923.15,1.051586031
103,22.285714285714285,65.57142857142857,51.62717325714285,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,10,0.824,0.0017,0.57,17.4228,53.63,-7.901793629
104,27.428571428571427,65.85714285714286,64.87560182857142,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,4,3.582,0.534,2.1,5.3917,453.85,-4.177363034
105,27.428571428571427,65.85714285714286,64.87560182857142,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,35,0.388,7.13,1.5,9.3942,692.88,2.711606316
106,27.428571428571427,65.85714285714286,64.87560182857142,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,20,0.757,0.862,2.8,4.3407,336.5,-3.432426714
107,27.428571428571427,65.85714285714286,64.87560182857142,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,12,1.228,0.971,2.2,5.1391,371.15,-2.158653524
108,27.428571428571427,65.85714285714286,64.87560182857142,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,14,0.897,2.7,1.8,5.9858,933.4,3.871614902
109,27.428571428571427,65.85714285714286,64.87560182857142,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,20,0.647,1.54,2.2,6.1132,1112.15,-5.440170134
110,27.428571428571427,65.85714285714286,64.87560182857142,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,12,1.023,1.74,1.7,7.6462,923.15,0.157720926
111,27.428571428571427,65.85714285714286,64.87560182857142,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,10,0.824,0.0017,0.57,17.4228,53.63,-7.102517924
112,32.57142857142857,66.14285714285714,78.42921665714286,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,4,3.582,0.534,2.1,5.3917,453.85,-4.156004827
113,32.57142857142857,66.14285714285714,78.42921665714286,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,35,0.388,7.13,1.5,9.3942,692.88,2.023505357
114,32.57142857142857,66.14285714285714,78.42921665714286,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,20,0.757,0.862,2.8,4.3407,336.5,-3.406367253
115,32.57142857142857,66.14285714285714,78.42921665714286,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,12,1.228,0.971,2.2,5.1391,371.15,-2.342525463
116,32.57142857142857,66.14285714285714,78.42921665714286,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,14,0.897,2.7,1.8,5.9858,933.4,1.990576679
117,32.57142857142857,66.14285714285714,78.42921665714286,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,20,0.647,1.54,2.2,6.1132,1112.15,-4.928682183
118,32.57142857142857,66.14285714285714,78.42921665714286,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,12,1.023,1.74,1.7,7.6462,923.15,0.133223657
119,32.57142857142857,66.14285714285714,78.42921665714286,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,10,0.824,0.0017,0.57,17.4228,53.63,-6.119350423
120,15.142857142857142,65.28571428571429,32.619142857142855,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,4,3.582,0.534,2.1,5.3917,453.85,-1.832823251
121,15.142857142857142,65.28571428571429,32.619142857142855,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,35,0.388,7.13,1.5,9.3942,692.88,3.777824511
122,15.142857142857142,65.28571428571429,32.619142857142855,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,20,0.757,0.862,2.8,4.3407,336.5,-4.126512849
123,15.142857142857142,65.28571428571429,32.619142857142855,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,12,1.228,0.971,2.2,5.1391,371.15,-2.909551746
124,15.142857142857142,65.28571428571429,32.619142857142855,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,14,0.897,2.7,1.8,5.9858,933.4,3.340346276
125,15.142857142857142,65.28571428571429,32.619142857142855,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,20,0.647,1.54,2.2,6.1132,1112.15,-2.173177879
126,15.142857142857142,65.28571428571429,32.619142857142855,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,12,1.023,1.74,1.7,7.6462,923.15,0.736065132
127,15.142857142857142,65.28571428571429,32.619142857142855,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,10,0.824,0.0017,0.57,17.4228,53.63,-9.31851394
128,17.428571428571427,65.57142857142857,37.20450550857144,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,4,3.582,0.534,2.1,5.3917,453.85,-3.42729406
129,17.428571428571427,65.57142857142857,37.20450550857144,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,35,0.388,7.13,1.5,9.3942,692.88,3.320645807
130,17.428571428571427,65.57142857142857,37.20450550857144,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,20,0.757,0.862,2.8,4.3407,336.5,-3.148156847
131,17.428571428571427,65.57142857142857,37.20450550857144,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,12,1.228,0.971,2.2,5.1391,371.15,-1.638127123
132,17.428571428571427,65.57142857142857,37.20450550857144,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,14,0.897,2.7,1.8,5.9858,933.4,2.743092896
133,17.428571428571427,65.57142857142857,37.20450550857144,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,20,0.647,1.54,2.2,6.1132,1112.15,-2.166247802
134,17.428571428571427,65.57142857142857,37.20450550857144,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,12,1.023,1.74,1.7,7.6462,923.15,1.335308003
135,17.428571428571427,65.57142857142857,37.20450550857144,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,10,0.824,0.0017,0.57,17.4228,53.63,-6.828724471
136,19.714285714285715,65.85714285714286,41.80694285714286,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,4,3.582,0.534,2.1,5.3917,453.85,-3.065609443
137,19.714285714285715,65.85714285714286,41.80694285714286,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,35,0.388,7.13,1.5,9.3942,692.88,2.939546259
138,19.714285714285715,65.85714285714286,41.80694285714286,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,20,0.757,0.862,2.8,4.3407,336.5,-2.328286464
139,19.714285714285715,65.85714285714286,41.80694285714286,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,12,1.228,0.971,2.2,5.1391,371.15,-1.588413507
140,19.714285714285715,65.85714285714286,41.80694285714286,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,14,0.897,2.7,1.8,5.9858,933.4,1.604891496
141,19.714285714285715,65.85714285714286,41.80694285714286,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,20,0.647,1.54,2.2,6.1132,1112.15,-3.078479652
142,19.714285714285715,65.85714285714286,41.80694285714286,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,12,1.023,1.74,1.7,7.6462,923.15,1.047394725
143,19.714285714285715,65.85714285714286,41.80694285714286,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,10,0.824,0.0017,0.57,17.4228,53.63,-5.213970046
144,24.857142857142858,66.14285714285714,55.05537142857143,138.28571428571428,2.327142857142857,0.9518367346938776,43.205714285714286,4,3.582,0.534,2.1,5.3917,453.85,-3.194760603
145,24.857142857142858,66.14285714285714,55.05537142857143,138.28571428571428,2.327142857142857,0.9518367346938776,43.205714285714286,35,0.388,7.13,1.5,9.3942,692.88,2.467942862
146,24.857142857142858,66.14285714285714,55.05537142857143,138.28571428571428,2.327142857142857,0.9518367346938776,43.205714285714286,20,0.757,0.862,2.8,4.3407,336.5,-2.477235817
147,24.857142857142858,66.14285714285714,55.05537142857143,138.28571428571428,2.327142857142857,0.9518367346938776,43.205714285714286,12,1.228,0.971,2.2,5.1391,371.15,-1.430853602
148,24.857142857142858,66.14285714285714,55.05537142857143,138.28571428571428,2.327142857142857,0.9518367346938776,43.205714285714286,14,0.897,2.7,1.8,5.9858,933.4,0.916937753
149,24.857142857142858,66.14285714285714,55.05537142857143,138.28571428571428,2.327142857142857,0.9518367346938776,43.205714285714286,20,0.647,1.54,2.2,6.1132,1112.15,-3.469620368
150,24.857142857142858,66.14285714285714,55.05537142857143,138.28571428571428,2.327142857142857,0.9518367346938776,43.205714285714286,12,1.023,1.74,1.7,7.6462,923.15,0.647958628
151,24.857142857142858,66.14285714285714,55.05537142857143,138.28571428571428,2.327142857142857,0.9518367346938776,43.205714285714286,10,0.824,0.0017,0.57,17.4228,53.63,-4.935473795
152,30.0,66.42857142857143,68.60898625714286,145.14285714285714,2.3185714285714285,0.9616326530612246,50.36071428571428,4,3.582,0.534,2.1,5.3917,453.85,-3.46912126
153,30.0,66.42857142857143,68.60898625714286,145.14285714285714,2.3185714285714285,0.9616326530612246,50.36071428571428,35,0.388,7.13,1.5,9.3942,692.88,1.810990162
154,30.0,66.42857142857143,68.60898625714286,145.14285714285714,2.3185714285714285,0.9616326530612246,50.36071428571428,20,0.757,0.862,2.8,4.3407,336.5,-2.696562842
