,Name,composition,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean AtomicWeight,MagpieData mean MeltingT,MagpieData mean Column,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NfValence,MagpieData mean NValence,MagpieData mean NsUnfilled,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData mean NfUnfilled,MagpieData mean NUnfilled,MagpieData mean GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean GSmagmom,MagpieData mean SpaceGroupNumber
18,K2GeF4,K2 Ge1 F4,15.142857142857142,65.28571428571429,32.40431611428571,299.78000000000003,12.0,2.857142857142857,107.71428571428571,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,29.721190476199997,1.1804285714285714,0.0,106.14285714285714
19,K2GeF4,K2 Ge1 F4,15.142857142857142,65.28571428571429,32.40431611428571,299.78000000000003,12.0,2.857142857142857,107.71428571428571,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,29.721190476199997,1.1804285714285714,0.0,106.14285714285714
20,K2GeF4,K2 Ge1 F4,15.142857142857142,65.28571428571429,32.40431611428571,299.78000000000003,12.0,2.857142857142857,107.71428571428571,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,29.721190476199997,1.1804285714285714,0.0,106.14285714285714
21,K2GeF4,K2 Ge1 F4,15.142857142857142,65.28571428571429,32.40431611428571,299.78000000000003,12.0,2.857142857142857,107.71428571428571,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,29.721190476199997,1.1804285714285714,0.0,106.14285714285714
22,K2GeF4,K2 Ge1 F4,15.142857142857142,65.28571428571429,32.40431611428571,299.78000000000003,12.0,2.857142857142857,107.71428571428571,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,29.721190476199997,1.1804285714285714,0.0,106.14285714285714
23,K2GeF4,K2 Ge1 F4,15.142857142857142,65.28571428571429,32.40431611428571,299.78000000000003,12.0,2.857142857142857,107.71428571428571,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,29.721190476199997,1.1804285714285714,0.0,106.14285714285714
24,Rb2GeF4,Rb2 Ge1 F4,20.285714285714285,65.57142857142857,45.65274468571429,292.90285714285716,12.0,3.142857142857143,112.57142857142857,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,34.75428571428571,1.1804285714285714,0.0,106.14285714285714
25,Rb2GeF4,Rb2 Ge1 F4,20.285714285714285,65.57142857142857,45.65274468571429,292.90285714285716,12.0,3.142857142857143,112.57142857142857,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,34.75428571428571,1.1804285714285714,0.0,106.14285714285714
26,Rb2GeF4,Rb2 Ge1 F4,20.285714285714285,65.57142857142857,45.65274468571429,292.90285714285716,12.0,3.142857142857143,112.57142857142857,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,34.75428571428571,1.1804285714285714,0.0,106.14285714285714
27,Rb2GeF4,Rb2 Ge1 F4,20.285714285714285,65.57142857142857,45.65274468571429,292.90285714285716,12.0,3.142857142857143,112.57142857142857,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,34.75428571428571,1.1804285714285714,0.0,106.14285714285714
28,Rb2GeF4,Rb2 Ge1 F4,20.285714285714285,65.57142857142857,45.65274468571429,292.90285714285716,12.0,3.142857142857143,112.57142857142857,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,34.75428571428571,1.1804285714285714,0.0,106.14285714285714
29,Rb2GeF4,Rb2 Ge1 F4,20.285714285714285,65.57142857142857,45.65274468571429,292.90285714285716,12.0,3.142857142857143,112.57142857142857,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,34.75428571428571,1.1804285714285714,0.0,106.14285714285714
30,Rb2GeF4,Rb2 Ge1 F4,20.285714285714285,65.57142857142857,45.65274468571429,292.90285714285716,12.0,3.142857142857143,112.57142857142857,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,34.75428571428571,1.1804285714285714,0.0,106.14285714285714
31,Rb2GeF4,Rb2 Ge1 F4,20.285714285714285,65.57142857142857,45.65274468571429,292.90285714285716,12.0,3.142857142857143,112.57142857142857,2.795714285714286,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,34.75428571428571,1.1804285714285714,0.0,106.14285714285714
32,Cs2GeF4,Cs2 Ge1 F4,25.428571428571427,65.85714285714286,59.206359514285715,289.79714285714283,12.0,3.4285714285714284,119.42857142857143,2.787142857142857,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,41.909285714285716,1.1804285714285714,0.0,106.14285714285714
33,Cs2GeF4,Cs2 Ge1 F4,25.428571428571427,65.85714285714286,59.206359514285715,289.79714285714283,12.0,3.4285714285714284,119.42857142857143,2.787142857142857,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,41.909285714285716,1.1804285714285714,0.0,106.14285714285714
34,Cs2GeF4,Cs2 Ge1 F4,25.428571428571427,65.85714285714286,59.206359514285715,289.79714285714283,12.0,3.4285714285714284,119.42857142857143,2.787142857142857,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,41.909285714285716,1.1804285714285714,0.0,106.14285714285714
35,Cs2GeF4,Cs2 Ge1 F4,25.428571428571427,65.85714285714286,59.206359514285715,289.79714285714283,12.0,3.4285714285714284,119.42857142857143,2.787142857142857,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,41.909285714285716,1.1804285714285714,0.0,106.14285714285714
36,Cs2GeF4,Cs2 Ge1 F4,25.428571428571427,65.85714285714286,59.206359514285715,289.79714285714283,12.0,3.4285714285714284,119.42857142857143,2.787142857142857,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,41.909285714285716,1.1804285714285714,0.0,106.14285714285714
37,Cs2GeF4,Cs2 Ge1 F4,25.428571428571427,65.85714285714286,59.206359514285715,289.79714285714283,12.0,3.4285714285714284,119.42857142857143,2.787142857142857,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,41.909285714285716,1.1804285714285714,0.0,106.14285714285714
38,Cs2GeF4,Cs2 Ge1 F4,25.428571428571427,65.85714285714286,59.206359514285715,289.79714285714283,12.0,3.4285714285714284,119.42857142857143,2.787142857142857,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,41.909285714285716,1.1804285714285714,0.0,106.14285714285714
39,Cs2GeF4,Cs2 Ge1 F4,25.428571428571427,65.85714285714286,59.206359514285715,289.79714285714283,12.0,3.4285714285714284,119.42857142857143,2.787142857142857,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,41.909285714285716,1.1804285714285714,0.0,106.14285714285714
40,Li2SnF4,Li2 Sn1 F4,13.142857142857142,64.85714285714286,29.79794468571428,232.35142857142858,12.0,2.4285714285714284,89.0,2.834285714285714,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,15.043095238085712,1.1257142857142857,0.0,94.14285714285714
41,Li2SnF4,Li2 Sn1 F4,13.142857142857142,64.85714285714286,29.79794468571428,232.35142857142858,12.0,2.4285714285714284,89.0,2.834285714285714,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,15.043095238085712,1.1257142857142857,0.0,94.14285714285714
42,Li2SnF4,Li2 Sn1 F4,13.142857142857142,64.85714285714286,29.79794468571428,232.35142857142858,12.0,2.4285714285714284,89.0,2.834285714285714,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,15.043095238085712,1.1257142857142857,0.0,94.14285714285714
43,Li2SnF4,Li2 Sn1 F4,13.142857142857142,64.85714285714286,29.79794468571428,232.35142857142858,12.0,2.4285714285714284,89.0,2.834285714285714,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,15.043095238085712,1.1257142857142857,0.0,94.14285714285714
44,Li2SnF4,Li2 Sn1 F4,13.142857142857142,64.85714285714286,29.79794468571428,232.35142857142858,12.0,2.4285714285714284,89.0,2.834285714285714,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,15.043095238085712,1.1257142857142857,0.0,94.14285714285714
45,Li2SnF4,Li2 Sn1 F4,13.142857142857142,64.85714285714286,29.79794468571428,232.35142857142858,12.0,2.4285714285714284,89.0,2.834285714285714,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,15.043095238085712,1.1257142857142857,0.0,94.14285714285714
46,Li2SnF4,Li2 Sn1 F4,13.142857142857142,64.85714285714286,29.79794468571428,232.35142857142858,12.0,2.4285714285714284,89.0,2.834285714285714,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,15.043095238085712,1.1257142857142857,0.0,94.14285714285714
47,Li2SnF4,Li2 Sn1 F4,13.142857142857142,64.85714285714286,29.79794468571428,232.35142857142858,12.0,2.4285714285714284,89.0,2.834285714285714,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,15.043095238085712,1.1257142857142857,0.0,94.14285714285714
48,Na2SnF4,Na2 Sn1 F4,15.428571428571429,65.14285714285714,34.38330733714285,208.6885714285714,12.0,2.7142857142857144,99.85714285714286,2.8200000000000003,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,18.65738095237143,1.1257142857142857,0.0,94.14285714285714
49,Na2SnF4,Na2 Sn1 F4,15.428571428571429,65.14285714285714,34.38330733714285,208.6885714285714,12.0,2.7142857142857144,99.85714285714286,2.8200000000000003,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,18.65738095237143,1.1257142857142857,0.0,94.14285714285714
50,Na2SnF4,Na2 Sn1 F4,15.428571428571429,65.14285714285714,34.38330733714285,208.6885714285714,12.0,2.7142857142857144,99.85714285714286,2.8200000000000003,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,18.65738095237143,1.1257142857142857,0.0,94.14285714285714
51,Na2SnF4,Na2 Sn1 F4,15.428571428571429,65.14285714285714,34.38330733714285,208.6885714285714,12.0,2.7142857142857144,99.85714285714286,2.8200000000000003,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,18.65738095237143,1.1257142857142857,0.0,94.14285714285714
52,Na2SnF4,Na2 Sn1 F4,15.428571428571429,65.14285714285714,34.38330733714285,208.6885714285714,12.0,2.7142857142857144,99.85714285714286,2.8200000000000003,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,18.65738095237143,1.1257142857142857,0.0,94.14285714285714
53,Na2SnF4,Na2 Sn1 F4,15.428571428571429,65.14285714285714,34.38330733714285,208.6885714285714,12.0,2.7142857142857144,99.85714285714286,2.8200000000000003,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,18.65738095237143,1.1257142857142857,0.0,94.14285714285714
54,Na2SnF4,Na2 Sn1 F4,15.428571428571429,65.14285714285714,34.38330733714285,208.6885714285714,12.0,2.7142857142857144,99.85714285714286,2.8200000000000003,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,18.65738095237143,1.1257142857142857,0.0,94.14285714285714
55,Na2SnF4,Na2 Sn1 F4,15.428571428571429,65.14285714285714,34.38330733714285,208.6885714285714,12.0,2.7142857142857144,99.85714285714286,2.8200000000000003,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,18.65738095237143,1.1257142857142857,0.0,94.14285714285714
56,K2SnF4,K2 Sn1 F4,17.714285714285715,65.42857142857143,38.98574468571428,198.87714285714284,12.0,3.0,110.42857142857143,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,31.189761904771427,1.1257142857142857,0.0,94.14285714285714
57,K2SnF4,K2 Sn1 F4,17.714285714285715,65.42857142857143,38.98574468571428,198.87714285714284,12.0,3.0,110.42857142857143,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,31.189761904771427,1.1257142857142857,0.0,94.14285714285714
58,K2SnF4,K2 Sn1 F4,17.714285714285715,65.42857142857143,38.98574468571428,198.87714285714284,12.0,3.0,110.42857142857143,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,31.189761904771427,1.1257142857142857,0.0,94.14285714285714
59,K2SnF4,K2 Sn1 F4,17.714285714285715,65.42857142857143,38.98574468571428,198.87714285714284,12.0,3.0,110.42857142857143,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,31.189761904771427,1.1257142857142857,0.0,94.14285714285714
60,K2SnF4,K2 Sn1 F4,17.714285714285715,65.42857142857143,38.98574468571428,198.87714285714284,12.0,3.0,110.42857142857143,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,31.189761904771427,1.1257142857142857,0.0,94.14285714285714
61,K2SnF4,K2 Sn1 F4,17.714285714285715,65.42857142857143,38.98574468571428,198.87714285714284,12.0,3.0,110.42857142857143,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,31.189761904771427,1.1257142857142857,0.0,94.14285714285714
62,K2SnF4,K2 Sn1 F4,17.714285714285715,65.42857142857143,38.98574468571428,198.87714285714284,12.0,3.0,110.42857142857143,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,31.189761904771427,1.1257142857142857,0.0,94.14285714285714
63,K2SnF4,K2 Sn1 F4,17.714285714285715,65.42857142857143,38.98574468571428,198.87714285714284,12.0,3.0,110.42857142857143,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,31.189761904771427,1.1257142857142857,0.0,94.14285714285714
64,Rb2SnF4,Rb2 Sn1 F4,22.857142857142858,65.71428571428571,52.23417325714286,192.0,12.0,3.2857142857142856,115.28571428571429,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,36.222857142857144,1.1257142857142857,0.0,94.14285714285714
65,Rb2SnF4,Rb2 Sn1 F4,22.857142857142858,65.71428571428571,52.23417325714286,192.0,12.0,3.2857142857142856,115.28571428571429,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,36.222857142857144,1.1257142857142857,0.0,94.14285714285714
66,Rb2SnF4,Rb2 Sn1 F4,22.857142857142858,65.71428571428571,52.23417325714286,192.0,12.0,3.2857142857142856,115.28571428571429,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,36.222857142857144,1.1257142857142857,0.0,94.14285714285714
67,Rb2SnF4,Rb2 Sn1 F4,22.857142857142858,65.71428571428571,52.23417325714286,192.0,12.0,3.2857142857142856,115.28571428571429,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,36.222857142857144,1.1257142857142857,0.0,94.14285714285714
68,Rb2SnF4,Rb2 Sn1 F4,22.857142857142858,65.71428571428571,52.23417325714286,192.0,12.0,3.2857142857142856,115.28571428571429,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,36.222857142857144,1.1257142857142857,0.0,94.14285714285714
69,Rb2SnF4,Rb2 Sn1 F4,22.857142857142858,65.71428571428571,52.23417325714286,192.0,12.0,3.2857142857142856,115.28571428571429,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,36.222857142857144,1.1257142857142857,0.0,94.14285714285714
70,Rb2SnF4,Rb2 Sn1 F4,22.857142857142858,65.71428571428571,52.23417325714286,192.0,12.0,3.2857142857142856,115.28571428571429,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,36.222857142857144,1.1257142857142857,0.0,94.14285714285714
71,Rb2SnF4,Rb2 Sn1 F4,22.857142857142858,65.71428571428571,52.23417325714286,192.0,12.0,3.2857142857142856,115.28571428571429,2.7885714285714287,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,36.222857142857144,1.1257142857142857,0.0,94.14285714285714
72,Cs2SnF4,Cs2 Sn1 F4,28.0,66.0,65.78778808571428,188.8942857142857,12.0,3.5714285714285716,122.14285714285714,2.7800000000000002,1.7142857142857142,3.142857142857143,1.4285714285714286,0.0,6.285714285714286,0.2857142857142857,1.1428571428571428,0.0,0.0,1.4285714285714286,43.37785714285714,1.1257142857142857,0.0,94.14285714285714
