,gap_AO,MagpieData mean Number,MagpieData mean AtomicWeight,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mean GSvolume_pa,Ion Specific Heat,Ion Density,Ion Firstlonization,Ion AtomicMass,Ion Melting Point,Adsorption energy(ev)
32,0.26572399999999996,25.428571428571427,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,3.582,0.534,5.3917,6.941,453.85,-5.009409295
33,0.26572399999999996,25.428571428571427,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.388,7.13,9.3942,65.38,692.88,-0.791493568
34,0.26572399999999996,25.428571428571427,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.757,0.862,4.3407,39.098,336.5,-4.085265312
35,0.26572399999999996,25.428571428571427,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,1.228,0.971,5.1391,22.99,371.15,-3.565520716
36,0.26572399999999996,25.428571428571427,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.897,2.7,5.9858,26.982,933.4,1.699125694
37,0.26572399999999996,25.428571428571427,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.647,1.54,6.1132,40.078,1112.15,-5.540833414
38,0.26572399999999996,25.428571428571427,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,1.023,1.74,7.6462,24.305,923.15,-3.383696489
39,0.26572399999999996,25.428571428571427,59.206359514285715,3.4285714285714284,119.42857142857143,2.787142857142857,1.363265306122449,41.909285714285716,0.824,0.0017,17.4228,18.998,53.63,-7.281970438
40,0.224899,13.142857142857142,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,3.582,0.534,5.3917,6.941,453.85,-5.823138684
41,0.224899,13.142857142857142,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.388,7.13,9.3942,65.38,692.88,3.960145741
42,0.224899,13.142857142857142,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.757,0.862,4.3407,39.098,336.5,-6.456937371
43,0.224899,13.142857142857142,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,1.228,0.971,5.1391,22.99,371.15,-5.465505127
44,0.224899,13.142857142857142,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.897,2.7,5.9858,26.982,933.4,4.019632806
45,0.224899,13.142857142857142,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.647,1.54,6.1132,40.078,1112.15,-3.93656148
46,0.224899,13.142857142857142,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,1.023,1.74,7.6462,24.305,923.15,-1.165239062
47,0.224899,13.142857142857142,29.79794468571428,2.4285714285714284,89.0,2.834285714285714,1.3093877551020408,15.043095238085712,0.824,0.0017,17.4228,18.998,53.63,-12.05045103
48,0.224899,15.428571428571429,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,3.582,0.534,5.3917,6.941,453.85,-4.837620745
49,0.224899,15.428571428571429,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.388,7.13,9.3942,65.38,692.88,2.712325345
50,0.224899,15.428571428571429,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.757,0.862,4.3407,39.098,336.5,-4.7944616
51,0.224899,15.428571428571429,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,1.228,0.971,5.1391,22.99,371.15,-3.706057036
52,0.224899,15.428571428571429,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.897,2.7,5.9858,26.982,933.4,3.564649558
53,0.224899,15.428571428571429,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.647,1.54,6.1132,40.078,1112.15,-2.902772482
54,0.224899,15.428571428571429,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,1.023,1.74,7.6462,24.305,923.15,0.979513292
55,0.224899,15.428571428571429,34.38330733714285,2.7142857142857144,99.85714285714286,2.8200000000000003,1.3257142857142856,18.65738095237143,0.824,0.0017,17.4228,18.998,53.63,-10.73726054
56,0.224899,17.714285714285715,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,3.582,0.534,5.3917,6.941,453.85,-4.835109209
57,0.224899,17.714285714285715,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.388,7.13,9.3942,65.38,692.88,1.993860755
58,0.224899,17.714285714285715,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.757,0.862,4.3407,39.098,336.5,-4.0592526
59,0.224899,17.714285714285715,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,1.228,0.971,5.1391,22.99,371.15,-3.130610528
60,0.224899,17.714285714285715,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.897,2.7,5.9858,26.982,933.4,1.743814447
61,0.224899,17.714285714285715,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.647,1.54,6.1132,40.078,1112.15,-5.048862204
62,0.224899,17.714285714285715,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,1.023,1.74,7.6462,24.305,923.15,0.819711006
63,0.224899,17.714285714285715,38.98574468571428,3.0,110.42857142857143,2.7885714285714287,1.3616326530612246,31.189761904771427,0.824,0.0017,17.4228,18.998,53.63,-7.969858795
64,0.224899,22.857142857142858,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,3.582,0.534,5.3917,6.941,453.85,-4.946536375
65,0.224899,22.857142857142858,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.388,7.13,9.3942,65.38,692.88,1.486081694
66,0.224899,22.857142857142858,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.757,0.862,4.3407,39.098,336.5,-3.832383375
67,0.224899,22.857142857142858,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,1.228,0.971,5.1391,22.99,371.15,-3.136727376
68,0.224899,22.857142857142858,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.897,2.7,5.9858,26.982,933.4,1.686716454
69,0.224899,22.857142857142858,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.647,1.54,6.1132,40.078,1112.15,-4.83766668
70,0.224899,22.857142857142858,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,1.023,1.74,7.6462,24.305,923.15,-2.535528963
71,0.224899,22.857142857142858,52.23417325714286,3.2857142857142856,115.28571428571429,2.7885714285714287,1.3616326530612246,36.222857142857144,0.824,0.0017,17.4228,18.998,53.63,-7.371474181
72,0.224899,28.0,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,3.582,0.534,5.3917,6.941,453.85,-5.45288103
73,0.224899,28.0,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.388,7.13,9.3942,65.38,692.88,1.685016226
74,0.224899,28.0,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.757,0.862,4.3407,39.098,336.5,-3.932141448
75,0.224899,28.0,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,1.228,0.971,5.1391,22.99,371.15,-3.026246548
76,0.224899,28.0,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.897,2.7,5.9858,26.982,933.4,0.728120344
77,0.224899,28.0,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.647,1.54,6.1132,40.078,1112.15,-4.830825656
78,0.224899,28.0,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,1.023,1.74,7.6462,24.305,923.15,-0.377144758
79,0.224899,28.0,65.78778808571428,3.5714285714285716,122.14285714285714,2.7800000000000002,1.3714285714285714,43.37785714285714,0.824,0.0017,17.4228,18.998,53.63,-6.990481547
80,0.21535599999999996,17.714285714285715,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,3.582,0.534,5.3917,6.941,453.85,-6.554787557
81,0.21535599999999996,17.714285714285715,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.388,7.13,9.3942,65.38,692.88,1.915913626
82,0.21535599999999996,17.714285714285715,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.757,0.862,4.3407,39.098,336.5,-6.311196207
83,0.21535599999999996,17.714285714285715,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,1.228,0.971,5.1391,22.99,371.15,-4.949128579
84,0.21535599999999996,17.714285714285715,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.897,2.7,5.9858,26.982,933.4,5.509316862
85,0.21535599999999996,17.714285714285715,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.647,1.54,6.1132,40.078,1112.15,-4.518664855
86,0.21535599999999996,17.714285714285715,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,1.023,1.74,7.6462,24.305,923.15,-1.565420384
87,0.21535599999999996,17.714285714285715,42.439373257142854,2.5714285714285716,90.0,2.8871428571428575,1.2489795918367346,14.303809523799998,0.824,0.0017,17.4228,18.998,53.63,-10.28486764
88,0.21535599999999996,20.0,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,3.582,0.534,5.3917,6.941,453.85,-5.3735389
89,0.21535599999999996,20.0,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.388,7.13,9.3942,65.38,692.88,3.55720975
90,0.21535599999999996,20.0,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.757,0.862,4.3407,39.098,336.5,-4.80816415
91,0.21535599999999996,20.0,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,1.228,0.971,5.1391,22.99,371.15,-3.86949971
92,0.21535599999999996,20.0,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.897,2.7,5.9858,26.982,933.4,5.47817885
93,0.21535599999999996,20.0,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.647,1.54,6.1132,40.078,1112.15,-4.94571979
94,0.21535599999999996,20.0,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,1.023,1.74,7.6462,24.305,923.15,1.23410665
95,0.21535599999999996,20.0,47.02473590857143,2.857142857142857,100.85714285714286,2.8728571428571428,1.2653061224489797,17.918095238085716,0.824,0.0017,17.4228,18.998,53.63,-9.54072205
96,0.21535599999999996,22.285714285714285,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,3.582,0.534,5.3917,6.941,453.85,-4.206627874
97,0.21535599999999996,22.285714285714285,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.388,7.13,9.3942,65.38,692.88,3.358963631
98,0.21535599999999996,22.285714285714285,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.757,0.862,4.3407,39.098,336.5,-3.582942889
99,0.21535599999999996,22.285714285714285,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,1.228,0.971,5.1391,22.99,371.15,-1.539424059
100,0.21535599999999996,22.285714285714285,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.897,2.7,5.9858,26.982,933.4,4.511224494
101,0.21535599999999996,22.285714285714285,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.647,1.54,6.1132,40.078,1112.15,-5.108576069
102,0.21535599999999996,22.285714285714285,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,1.023,1.74,7.6462,24.305,923.15,1.051586031
103,0.21535599999999996,22.285714285714285,51.62717325714285,3.142857142857143,111.42857142857143,2.8414285714285716,1.3012244897959184,30.450476190485713,0.824,0.0017,17.4228,18.998,53.63,-7.901793629
104,0.21535599999999996,27.428571428571427,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,3.582,0.534,5.3917,6.941,453.85,-4.177363034
105,0.21535599999999996,27.428571428571427,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.388,7.13,9.3942,65.38,692.88,2.711606316
106,0.21535599999999996,27.428571428571427,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.757,0.862,4.3407,39.098,336.5,-3.432426714
107,0.21535599999999996,27.428571428571427,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,1.228,0.971,5.1391,22.99,371.15,-2.158653524
108,0.21535599999999996,27.428571428571427,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.897,2.7,5.9858,26.982,933.4,3.871614902
109,0.21535599999999996,27.428571428571427,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.647,1.54,6.1132,40.078,1112.15,-5.440170134
110,0.21535599999999996,27.428571428571427,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,1.023,1.74,7.6462,24.305,923.15,0.157720926
111,0.21535599999999996,27.428571428571427,64.87560182857142,3.4285714285714284,116.28571428571429,2.8414285714285716,1.3012244897959184,35.48357142857143,0.824,0.0017,17.4228,18.998,53.63,-7.102517924
112,0.21535599999999996,32.57142857142857,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,3.582,0.534,5.3917,6.941,453.85,-4.156004827
113,0.21535599999999996,32.57142857142857,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.388,7.13,9.3942,65.38,692.88,2.023505357
114,0.21535599999999996,32.57142857142857,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.757,0.862,4.3407,39.098,336.5,-3.406367253
115,0.21535599999999996,32.57142857142857,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,1.228,0.971,5.1391,22.99,371.15,-2.342525463
116,0.21535599999999996,32.57142857142857,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.897,2.7,5.9858,26.982,933.4,1.990576679
117,0.21535599999999996,32.57142857142857,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.647,1.54,6.1132,40.078,1112.15,-4.928682183
118,0.21535599999999996,32.57142857142857,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,1.023,1.74,7.6462,24.305,923.15,0.133223657
119,0.21535599999999996,32.57142857142857,78.42921665714286,3.7142857142857144,123.14285714285714,2.8328571428571427,1.3110204081632655,42.638571428571424,0.824,0.0017,17.4228,18.998,53.63,-6.119350423
120,0.170498,15.142857142857142,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,3.582,0.534,5.3917,6.941,453.85,-1.832823251
121,0.170498,15.142857142857142,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.388,7.13,9.3942,65.38,692.88,3.777824511
122,0.170498,15.142857142857142,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.757,0.862,4.3407,39.098,336.5,-4.126512849
123,0.170498,15.142857142857142,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,1.228,0.971,5.1391,22.99,371.15,-2.909551746
124,0.170498,15.142857142857142,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.897,2.7,5.9858,26.982,933.4,3.340346276
125,0.170498,15.142857142857142,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.647,1.54,6.1132,40.078,1112.15,-2.173177879
126,0.170498,15.142857142857142,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,1.023,1.74,7.6462,24.305,923.15,0.736065132
127,0.170498,15.142857142857142,32.619142857142855,2.857142857142857,112.0,2.3728571428571428,0.899591836734694,22.025952380942858,0.824,0.0017,17.4228,18.998,53.63,-9.31851394
128,0.170498,17.428571428571427,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,3.582,0.534,5.3917,6.941,453.85,-3.42729406
129,0.170498,17.428571428571427,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.388,7.13,9.3942,65.38,692.88,3.320645807
130,0.170498,17.428571428571427,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.757,0.862,4.3407,39.098,336.5,-3.148156847
131,0.170498,17.428571428571427,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,1.228,0.971,5.1391,22.99,371.15,-1.638127123
132,0.170498,17.428571428571427,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.897,2.7,5.9858,26.982,933.4,2.743092896
133,0.170498,17.428571428571427,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.647,1.54,6.1132,40.078,1112.15,-2.166247802
134,0.170498,17.428571428571427,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,1.023,1.74,7.6462,24.305,923.15,1.335308003
135,0.170498,17.428571428571427,37.20450550857144,3.142857142857143,122.85714285714286,2.358571428571429,0.9159183673469388,25.640238095228572,0.824,0.0017,17.4228,18.998,53.63,-6.828724471
136,0.170498,19.714285714285715,41.80694285714286,3.4285714285714284,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,3.582,0.534,5.3917,6.941,453.85,-3.065609443
137,0.170498,19.714285714285715,41.80694285714286,3.4285714285714284,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,0.388,7.13,9.3942,65.38,692.88,2.939546259
138,0.170498,19.714285714285715,41.80694285714286,3.4285714285714284,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,0.757,0.862,4.3407,39.098,336.5,-2.328286464
139,0.170498,19.714285714285715,41.80694285714286,3.4285714285714284,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,1.228,0.971,5.1391,22.99,371.15,-1.588413507
140,0.170498,19.714285714285715,41.80694285714286,3.4285714285714284,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,0.897,2.7,5.9858,26.982,933.4,1.604891496
141,0.170498,19.714285714285715,41.80694285714286,3.4285714285714284,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,0.647,1.54,6.1132,40.078,1112.15,-3.078479652
142,0.170498,19.714285714285715,41.80694285714286,3.4285714285714284,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,1.023,1.74,7.6462,24.305,923.15,1.047394725
143,0.170498,19.714285714285715,41.80694285714286,3.4285714285714284,133.42857142857142,2.327142857142857,0.9518367346938776,38.17261904762857,0.824,0.0017,17.4228,18.998,53.63,-5.213970046
144,0.170498,24.857142857142858,55.05537142857143,3.7142857142857144,138.28571428571428,2.327142857142857,0.9518367346938776,43.205714285714286,3.582,0.534,5.3917,6.941,453.85,-3.194760603
